state,dat_league_name,dat_league_sport,dat_league_id,dat_team_id,dat_team_sport,team_gender,dat_team_name_raw,level_guess,dat_league_url,source,observed_on,verification
IA,Iowa,xc,89,24335,xc,women,Lineville-Clio,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24639,xc,men,Linn Mar,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24640,xc,women,Linn Mar,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24314,xc,men,Lisbon,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24315,xc,women,Lisbon,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24360,xc,men,Logan-Magnolia,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24361,xc,women,Logan-Magnolia,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24823,xc,men,Lone Tree,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24824,xc,women,Lone Tree,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24825,xc,men,Louisa-Muscatine,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24826,xc,women,Louisa-Muscatine,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24903,xc,men,Lynnville-Sully,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24904,xc,women,Lynnville-Sully,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24969,xc,men,MFL/MarMac,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24970,xc,women,MFL/MarMac,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25013,xc,men,MMCRU,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25014,xc,women,MMCRU,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24867,xc,men,MOC-Floyd Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24868,xc,women,MOC-Floyd Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24511,xc,men,Madrid,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24512,xc,women,Madrid,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24851,xc,men,Maharishi,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24852,xc,women,Maharishi,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24455,xc,men,Malvern,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24456,xc,women,Malvern,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24362,xc,men,Manning,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24363,xc,women,Manning,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24949,xc,men,Manson-Northwest Webster,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24950,xc,women,Manson-Northwest Webster,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24597,xc,men,Maple Valley-Anthon-Oto,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24598,xc,women,Maple Valley-Anthon-Oto,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24989,xc,men,Maquoketa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24990,xc,women,Maquoketa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24929,xc,men,Maquoketa Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24930,xc,women,Maquoketa Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24991,xc,men,Marion,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24992,xc,women,Marion,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24316,xc,men,Marquette Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24317,xc,women,Marquette Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24384,xc,men,Marshalltown,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24385,xc,women,Marshalltown,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24773,xc,men,Martensdale-St. Marys,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24774,xc,women,Martensdale-St. Marys,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24386,xc,men,Mason City,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24387,xc,women,Mason City,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24827,xc,men,Mediapolis,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24828,xc,women,Mediapolis,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24336,xc,men,Melcher-Dallas,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24337,xc,women,Melcher-Dallas,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24471,xc,men,Mid-Prairie,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24472,xc,women,Mid-Prairie,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24318,xc,men,Midland,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24319,xc,women,Midland,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25053,xc,men,Missouri Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25054,xc,women,Missouri Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24905,xc,men,Montezuma,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24906,xc,women,Montezuma,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24931,xc,men,Monticello,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24932,xc,women,Monticello,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24338,xc,men,Moravia,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24339,xc,women,Moravia,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24340,xc,men,Mormon Trail,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24341,xc,women,Mormon Trail,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24527,xc,men,Morning Star Academy,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24528,xc,women,Morning Star Academy,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24342,xc,men,Moulton-Udell,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24343,xc,women,Moulton-Udell,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24775,xc,men,Mount Ayr,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24776,xc,women,Mount Ayr,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24919,xc,men,Mount Pleasant,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24920,xc,women,Mount Pleasant,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24473,xc,men,Mount Vernon,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24474,xc,women,Mount Vernon,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24344,xc,men,Murray,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24345,xc,women,Murray,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,12841,xc,men,Muscatine,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,12840,xc,women,Muscatine,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24713,xc,men,NUH,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24714,xc,women,NUH,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24403,xc,men,Nashua-Plainfield,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24404,xc,women,Nashua-Plainfield,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24795,xc,men,Nevada,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24796,xc,women,Nevada,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24737,xc,men,New Hampton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24738,xc,women,New Hampton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24839,xc,men,New London,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24840,xc,women,New London,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24749,xc,men,Newell-Fonda,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24750,xc,women,Newell-Fonda,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24693,xc,men,Newman Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24694,xc,women,Newman Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24388,xc,men,Newton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24389,xc,women,Newton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24457,xc,men,Nishna Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24458,xc,women,Nishna Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24777,xc,men,Nodaway Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24778,xc,women,Nodaway Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24405,xc,men,Nora Springs-Rock Falls,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24406,xc,women,Nora Springs-Rock Falls,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24407,xc,men,North Butler,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24408,xc,women,North Butler,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24320,xc,men,North Cedar,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24321,xc,women,North Cedar,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24971,xc,men,North Fayette,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24972,xc,women,North Fayette,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24695,xc,men,North Iowa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24696,xc,women,North Iowa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24433,xc,men,North Kossuth,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24434,xc,women,North Kossuth,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24943,xc,men,North Linn,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24944,xc,women,North Linn,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24907,xc,men,North Mahaska,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24908,xc,women,North Mahaska,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24505,xc,men,North Polk,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24506,xc,women,North Polk,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24627,xc,men,North Scott,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24628,xc,women,North Scott,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24547,xc,men,North Tama,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24548,xc,women,North Tama,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24322,xc,men,Northeast,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24323,xc,women,Northeast,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24549,xc,men,Northeast Hamilton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24550,xc,women,Northeast Hamilton,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24411,xc,men,Northwood-Kensett,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24412,xc,women,Northwood-Kensett,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24579,xc,men,Norwalk,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24580,xc,women,Norwalk,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24841,xc,men,Notre Dame,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24842,xc,women,Notre Dame,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24599,xc,men,Odebolt-Arthur,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24600,xc,women,Odebolt-Arthur,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24739,xc,men,Oelwein,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24740,xc,women,Oelwein,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24513,xc,men,Ogden,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24514,xc,women,Ogden,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24869,xc,men,Okoboji,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24870,xc,women,Okoboji,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24324,xc,men,Olin,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24325,xc,women,Olin,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24813,xc,men,Orient-Macksburg,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24814,xc,women,Orient-Macksburg,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24697,xc,men,Osage,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24698,xc,women,Osage,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24581,xc,men,Oskaloosa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24582,xc,women,Oskaloosa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24401,xc,men,Ottumwa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24402,xc,women,Ottumwa,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24889,xc,men,PCM,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24890,xc,women,PCM,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25039,xc,men,Panorama,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25040,xc,women,Panorama,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25041,xc,men,Paton-Churdan,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,25042,xc,women,Paton-Churdan,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24853,xc,men,Pekin,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24854,xc,women,Pekin,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24583,xc,men,Pella,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24584,xc,women,Pella,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24585,xc,men,Pella Christian,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24586,xc,women,Pella Christian,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,4405,xc,men,Perry,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,4406,xc,women,Perry,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24629,xc,men,Pleasant Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24630,xc,women,Pleasant Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24779,xc,men,Pleasantville,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24780,xc,women,Pleasantville,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24951,xc,men,Pocahontas Area,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24952,xc,women,Pocahontas Area,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24751,xc,men,Pomeroy-Palmer,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24752,xc,women,Pomeroy-Palmer,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24973,xc,men,Postville,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24974,xc,women,Postville,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24651,xc,men,Prairie,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24652,xc,women,Prairie,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24953,xc,men,Prairie Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
IA,Iowa,xc,89,24954,xc,women,Prairie Valley,high_school_or_unknown,https://www.directathletics.com/leagues/xc/89.html,DAT state-league team list,2026-09-19,observed
