school_id,name,co2027,athletes_all
sch_bb38513f781bfa0d,Troy High School,6,49
sch_ef25a799331d9a8f,Dodson High School,6,47
sch_18f607171b7134fd,Richey High School,6,47
sch_70e51ac9aec6a59c,Shields Valley High Schl,6,45
sch_bed2fa6046df4978,Roundup High School,6,44
sch_35bcf8c2ba837c44,Lustre Christian,6,39
sch_f049d74078c2ee5f,Roy High School,6,38
sch_c51483c51907445a,Brockton High School,6,24
sch_ebf0dbaddf0db67a,Augusta High School,6,21
sch_a40bf85231ca4004,St Ignatius High School,5,91
sch_18fdbb16c8d0db95,Joplin-Inverness HS,5,59
sch_ed0c6953db5b431c,Lincoln Co High School,5,47
sch_1e296a82d4282a48,West Yellowstone HS,5,44
sch_08ea4e44f4d50bfc,Savage High School,5,41
sch_ec5cb5b39ce03f14,Heart Butte High School,5,33
sch_c52f081aec1b08af,Nashua High School,5,33
sch_bf70ce86207eba07,Powell County High School,5,30
sch_edf464c579c76b3d,Roberts High School,5,27
sch_fed6c8686e40dc2a,Geraldine High School,5,25
sch_450c770b0d82d442,Saco High School,5,19
sch_cca94542ebf226dd,Electric City Track Club,5,11
sch_ac0255535d9a962a,Harlowton High School,5,7
sch_05c64c759df1a774,Billings Christian,4,55
sch_30dabb03591d7dab,Victor High School,4,49
sch_db47e30e26340067,Grass Range High School,4,47
sch_33fd2b102813aa63,Sheridan High School,4,46
sch_83eecef03b9e2d07,Wibaux High School,4,46
sch_17cfef66caa1a55b,Valley Christian School,4,38
sch_682f7d65e78ef5c2,St Regis High School,4,24
sch_1823e6fd5ebdb41e,Northern Cheyenn,4,18
sch_1ebb25e96f381e9d,Rosebud High School,4,13
sch_08776b77c7454928,Heritage Christian,3,92
sch_727bd5aea0d2c6c7,Westby High School,3,49
sch_efaf1cd32f648db9,Alberton High School,3,44
sch_088ddd330c57b7df,Power High School,3,44
sch_3a8445036b1e94bb,Frazer High School,3,34
sch_9e492b65bdb3606d,Plevna High School,3,34
sch_0d2766502191af76,Custer High School,3,12
sch_92b76f5c9b62274d,Butte Central Catholic High School,2,60
sch_abd518f15913f696,White Sulphur Springs HS,2,47
sch_9184303b1907727d,Gardiner High School,2,42
sch_33c3a7181226d7c2,Great Falls Central Catholic High School,2,42
sch_8e5ebf98d425d814,Terry High School,2,39
sch_73e5ec377cc84e24,St. Patrick's Academy,2,29
sch_080de08f1e365c0e,Highwood High School,2,27
sch_c707c7ae3708d9ef,Noxon High School,2,24
sch_c9cf6c22027e2b2b,Whitewater High School,2,17
sch_29d9ef519f547b0c,Chester High School,2,2
sch_990ace4d50d8fcb3,Miles City High School,1,126
sch_4113bfd5f80add5d,Townsend High School,1,42
sch_197c15963a037ee4,Harrison High School,1,18
sch_b1329dcb335f2541,Powder River Co Dist High,1,16
sch_4e401f2611cd0cd6,Fromberg High School,1,15
sch_5ad1932423cfb9c8,Belfry High School,1,12
sch_436eb4fbe45e39e0,Lima High School,1,7
sch_fc509ad6be171516,Geyser High School,1,1
sch_141113ac5fbcae17,Lambert High School,1,1
sch_47c455eb4b4866d3,Dillon,0,136
sch_15246adc2d98fa7c,Deer Lodge High School,0,40
sch_8220bc98fdc05a1d,Froid High School,0,32
sch_75511aae6fd940c4,Valier High School,0,26
sch_68ec1c0079344495,Ekalaka High School,0,21
sch_ba392d95675f25a3,Barbara Gilligan Junior High School,0,20
sch_153c43538606d345,Hinsdale High School,0,17
sch_2cd2f88968c2c363,Willow Creek High School,0,11
sch_d9f4c02fd8495e2e,Indigenous Trail Running,0,9
sch_89ff2430887ddb4b,Brady High School,0,1
sch_5f782f0482f332e1,Central,0,1
sch_b106f5adde8490ab,Dutton High School,0,1
sch_b08c8ee77bca3f33,Blue Sky High School,0,0
sch_803ccd70d44b08cd,Broadus High School,0,0
sch_12327fb17e528ee1,Eureka High School,0,0
sch_11ebbc363a2dec61,Flaxville High School,0,0
sch_e630836fb037c519,Hysham High School,0,0
sch_d5be14affbed378c,K-G High School,0,0
sch_9b95ecccf9c43cfd,Lavina High School,0,0
sch_16f430973b931e32,Moore High School,0,0
sch_62052ca4b79bdbf0,Opheim High School,0,0
sch_57cd6b30813beb39,Outlook High School,0,0
sch_ee6d41c34f93aaa0,Pearl RIver,0,0
sch_b9abf95dfe11fa8e,Peerless High School,0,0
sch_d003849349f574d9,Pine Hills Youth Corr Facil HS,0,0
sch_f064eddba9d7b950,Rapelje High School,0,0
sch_2f24f60f3fea48fe,Riverside Youth Corr Facil HS,0,0
sch_ff05b1e6d2ec6124,Ryegate High School,0,0
sch_debd857265a5c3ba,Stanford High School,0,0
sch_ccbab2d479cf7fd6,Winifred High School,0,0
sch_4c733286dbacc5ab,Winnett High School,0,0
