school_id,name,co2027,athletes_all
sch_797388c92512ef30,Schley County High,31,125
sch_fea915b21b02a1be,Bacon County HS,31,119
sch_24bae72bffbcaa05,Hart County,31,111
sch_e3ee6bd377c75fea,Pike County High School,31,110
sch_53836ccb905b8015,Fannin County HS,31,105
sch_8612d5e2b941f1a4,Burke County,31,103
sch_b2ccb91b0afbe010,Greene County HS,31,103
sch_146e3abd2c91a004,Sumter County High School,31,102
sch_fb830fce1d62b6c6,Coosa HS,31,98
sch_e8abb1e379ce56f1,Southeast Bulloch,31,96
sch_f6c02efb5e4de23a,Benedictine Military School,31,81
sch_197c3e8668f552bd,Claxton High School,31,76
sch_91075878acbaa1c9,Commerce,31,75
sch_1a28c30cba8e998c,McNair High School,31,75
sch_d0459f560f74a9bf,Lakeview-Fort Oglethorpe,31,73
sch_04ce6f8a3b7ba199,Cross Creek,30,98
sch_c5cc1acdec937983,McDonough,30,96
sch_8c57b97568ed2ce8,Towers High School,30,86
sch_0c2def62b5588707,Glenn Hills,30,67
sch_c6b7e57f01e546d1,Walker,29,174
sch_de8bf2f1f4019771,Toombs County HS,29,126
sch_d458a37e6855e827,Stephens Co.,29,80
sch_d2f8cd10b19a2711,Eagle's Landing High School,29,75
sch_dc93487164f1d235,Riverdale High School,29,74
sch_9473132cf9183d4e,Chattahoochee County,29,73
sch_e810e177717d2733,East Laurens High School,29,69
sch_cb8c554186de5d63,Northeast Macon,29,63
sch_e300b43814c21053,Macon County,29,62
sch_021be5488ebf4528,Dodge County High School,28,128
sch_1dbe3214a76647f8,Atkinson County HS,28,125
sch_44006026e25652db,Morgan County HS,28,100
sch_9e2494eec28a3193,West Hall High School,28,96
sch_b11688947a2a538d,Morrow High School,28,86
sch_a6bfd90bce233503,Putnam County HS,28,81
sch_6fb33377ea7f0655,Rutland High School,28,69
sch_f0291a3406e48077,Banneker,28,67
sch_e3905aa635817b9c,North Cobb Christian,27,233
sch_27734eb67d7940a3,Fellowship Christian School,27,186
sch_ae4eb9a801245d59,Heard County HS,27,178
sch_54e3f542a5445ac4,Atlanta International School,27,161
sch_72e89e15d6d67569,White County High School,27,117
sch_332804b752c46083,Hampton HS,27,75
sch_802ddd6a7f22d47c,Montgomery County HS,27,57
