school_id,name,co2027,athletes_all
sch_b0c709357582b175,Smithville High School,47,150
sch_edd6fe8a521c51d2,Ft. Zumwalt South High School,47,135
sch_c39e72d2a0e524e5,Rockhurst High School,46,206
sch_55eac2a75c59a5d7,Poplar Bluff High School,46,172
sch_b21381e08f94de11,Branson High School,46,160
sch_f1b52f70d7338105,Ruskin High School,46,110
sch_a3c38b624b05b591,Warrensburg High School,45,194
sch_f1b71cf87c3f778d,Glendale High School,45,139
sch_3a6029ba8a3c605a,Affton High School,44,130
sch_b0933bc40d4815f7,Ritenour High School,44,107
sch_0e8606b6fbe0c2ff,Smith-Cotton High School,43,168
sch_336e6992d550cecd,Notre Dame (Cape Girardeau) High School,43,158
sch_6fdd2fded3568fbc,Grandview High School,43,142
sch_b68c43007cf96a64,Fox High School,43,138
sch_61b865e4f56e8d75,McDonald County High School,43,131
sch_71360ca1603f9121,Kirksville High School,43,129
sch_506ef80ab2f197cc,St. Pius X (Kansas City) High School,43,111
sch_90ffe6b2644c0909,DeSoto High School,42,143
sch_c04f1d2f0425fa2b,Logan-Rogersville High School,42,106
sch_4f5a453c3c43ba28,Camdenton High School,42,102
sch_fff5f5828aa25bb9,Capital City High School,41,175
sch_29f61c3789c58fb8,Pleasant Hill High School,41,145
sch_98c5ac3c90542961,Central (Springfield) High School,41,139
sch_df849bd42f3196fd,Carl Junction High School,41,137
sch_ac052425561d38a7,Hillcrest High School,41,86
sch_a615d9236583c01b,MICDS,40,140
sch_8761c49ffee365a2,Parkway North High School,40,133
sch_b7009c3544826aad,Battle High School,40,124
sch_7139cab0f9153216,Hannibal High School,40,117
sch_1ee5d4b9ab27c9cc,Parkview High School,40,94
sch_7c8e7b36a03165be,Lebanon High School,39,149
sch_ae5161b428d36b69,Marshall High School,39,100
sch_d474fba2cfa5d890,Owensville High School,38,113
sch_1f4b25f5947501fe,Reeds Spring High School,38,112
sch_52f03b575462cd01,Pacific High School,38,107
sch_6e852ae8d5a8a2d6,Hazelwood Central High School,38,97
sch_129ad1b9fe5dc01c,John Burroughs High School,38,87
sch_1b410b9a2d99b453,Cor Jesu Academy,37,172
sch_65fe315569810ce6,Washington High School,37,151
sch_02590580e51e0892,Herculaneum High School,37,143
sch_89ef3f425e47bdb5,Missouri Military Academy,37,115
sch_57d27127e42ce9e5,Salem High School,37,89
sch_2b8a167178a094ec,Cardinal Ritter High School,37,86
sch_8fabfc6778a1b96f,Christian Brothers College High School,36,149
sch_ad2b46f4665be45f,Union High School,36,127
sch_2dee1e4a40685fc4,West Plains High School,36,126
sch_50675797cc434568,William Chrisman High School,36,119
sch_143c16116a1b152d,Oak Grove High School,36,117
sch_8cde52047e3ee60e,Westminster Christian Academy,36,83
sch_8fa71566b2a0598f,Festus High School,35,160
sch_f30acf45da9979e5,Francis Howell North High School,35,148
sch_c34f8fa15a20ee48,St. Francis Borgia High School,35,131
sch_f7df0dac143ed9d9,De Smet Jesuit High School,35,122
sch_e13a25debc8caf3f,West Platte High School,35,98
sch_d0783f5a6ddb03bf,Lone Jack High School,35,94
sch_58391707d1d0d79b,Kennett High School,35,89
sch_68c28e99a34c2ef3,Eldon High School,34,126
sch_b282d6a793cd8e73,Bowling Green High School,34,104
sch_3982b88cf8fd1198,St. Teresa's Academy,34,92
sch_3a02e37ca34976d7,Paseo Academy,33,154
sch_7a80a57bc88f7df3,Windsor (Imperial) High School,33,135
sch_ba28e2ec3e4365e3,Winnetonka High School,33,123
sch_1426bee5eb4bf0bc,North County High School,33,98
sch_1e14cd229f5a5e72,Strafford High School,33,89
sch_cd1944a0664c1fcd,Winfield High School,33,88
sch_9029917156fe8406,Macon High School,33,87
sch_ad3be5c59c21f56d,Lutheran St. Charles High School,33,81
sch_056210fbed3dfac7,Ste. Genevieve High School,32,116
sch_185c0aeba96a478d,St. Clair High School,32,103
sch_75eb482f1cbb8afb,Center High School,32,99
sch_57f2718f45aa694e,Richmond High School,32,96
sch_f65d005114f32ae9,Vianney High School,32,83
sch_43bf838e04915f19,Crossroads Prep Charter,32,76
sch_01158061054d9da6,Lift for Life Academy Charter High School,32,59
sch_b9c83f68a880d51a,St. Josephs Academy,31,145
sch_58eba27127d57e5a,Excelsior Springs High School,31,118
sch_015fee0853eab8cf,Lawson High School,31,117
sch_1da85d362425a2a4,Truman High School,31,114
sch_b42393021245d9bf,Knob Noster High School,31,112
sch_6446eb20081af742,Hermann High School,31,108
sch_9150479c81c818a9,Warrenton High School,31,84
sch_af9caf7d7a829136,Metro High School,31,79
sch_9e978a889cd1aa51,Chaminade College Preparatory School,30,133
sch_3d88cdb7e0dbf600,Hazelwood East High School,30,111
sch_282fb9ac5bb17840,Sullivan High School,30,105
sch_3748363fc52a969e,Maryville High School,30,90
sch_3426988b149be939,Blair Oaks High School,30,81
sch_0fc27632826070e6,St. Pius X (Festus) High School,30,81
sch_5dc414b88edf19eb,Fair Grove High School,29,129
sch_7f48b3846fe12d5d,Cameron High School,29,70
sch_407147bf3f3082a1,Osage High School,28,93
sch_65db6855246b5e1b,University City High School,28,92
sch_afab3e28748e44be,McCluer North High School,28,83
sch_e99dc0c911a5ccff,Central (Park Hills) High School,28,77
sch_7aed981b316bafd3,Mountain Grove High School,28,75
sch_3063af3180bd4dd9,Clever High School,28,74
sch_5be5ab7a8b7a2e7e,Northeast (Kansas City) High School,28,69
sch_c1b0dc42f28cbde6,St. Charles High School,27,150
sch_2d65061f6a07b584,Fulton High School,27,109
sch_6d9a53e5f63ac762,California High School,27,85
sch_ddd5d0b93ed6209b,Hayti High School,27,83
sch_27077362035fe642,Holt High School,27,79
sch_7a3ee0737c5fe9ea,McCluer High School,27,78
sch_2612e5390c8f3556,Potosi High School,27,72
sch_d175d281ea34b239,Ava High School,27,68
sch_a6ad2710eafea16a,Lamar High School,27,63
sch_5e6c0c73d5499ee7,Riverview Gardens High School,27,53
