school_id,name,co2027,athletes_all
sch_146105b3367b98f0,Mt Michael Ben,13,21
sch_739611be05d9cd29,Norfolk Catholic High School,12,165
sch_b666229fff39ea30,St. Cecilia (Hastings),12,121
sch_dfce92d8a3202e1d,Amherst High School,12,104
sch_1920ba2c4b9c1bae,Howells-Dodge High School,12,89
sch_519fbae4d0d49a5e,Dundy County Stratton,12,80
sch_a8f6adb678b31299,Franklin,12,78
sch_b9681fcd98c9d063,Stapleton-McPherson County High School,12,66
sch_556389e7b334ac42,Heartland Community School,12,61
sch_ae1c418605b9e1ae,Wausa High School,12,60
sch_a63db605ed63e190,Morrill High School,12,53
sch_5d70f5e6988063e3,Nebraska Lutheran High School,12,39
sch_ef621da045aafdbf,Archangel Cath,12,25
sch_93f16417427dcecb,Waverly/Eagle Jr Vikes Track,12,25
sch_3913e42c967141cf,"Riverside, Oak",12,23
sch_86b9d4319f89438c,West Point-Beem,12,23
sch_14763f87c79273ba,Lincoln Christian,11,136
sch_439d5ea79c24d0dc,Wilber-Clatonia High School,11,126
sch_3b005973497b04b0,Winnebago High School,11,119
sch_4f5d77e119eab2be,Sutton High School,11,97
sch_8dc6da437830cec9,Central Valley,11,93
sch_408cbd8db39f071d,Neligh-Oakdale High School,11,91
sch_f164b0e972bd5614,Palmer High School,11,86
sch_d82e2372ecbdd8df,McCool Junction High School,11,84
sch_9ee6382cc4fff06d,Niobrara/Verdigre,11,84
sch_9a7ce704c41bb9b9,Maxwell High School,11,79
sch_b42bd82192ea0cff,North Central High School,11,79
sch_1394f3e18fbacc72,Ansley-Litchfield,11,76
sch_453f53183789164e,Overton High School,11,76
sch_0946980d500f73fd,Lutheran High Northeast,11,60
sch_ec9a9626db3c0a63,Archbishop Bergan,11,21
sch_98763f2cf2e9679e,Council Bluffs Abraham Linco,11,21
sch_1113d5730c38dbf1,Falls City SH,11,21
sch_84ef060d922c2197,Pine Bluffs,11,18
sch_6f1e2fc6ec430e14,Maywood-Hayes Center,11,17
sch_e8161a7c9fcff823,North Bend Cent,11,17
sch_89a25654f848ebe8,Clarkson 26-27,11,15
sch_1d36c464389227b9,Papio-LV,11,15
sch_7f394fb8437aceba,Crofton High School,10,120
sch_00e59486b7aeb1bc,Hi-Line (Eustis-Farnam & Elmwood),10,88
sch_8ba41ebbbd31f512,Twin River High School,10,84
sch_e3842388e736579a,Southern Valley High School,10,80
sch_5f5ca6e0410d9557,Giltner High School,10,75
sch_f9db08ff326473c0,Pawnee City High School,10,73
sch_a1ac4f2ff4247281,Fullerton High School,10,72
sch_a02bd89c35861a92,Lyons-Decatur Northeast High School,10,70
sch_09e59b50c9a104f0,Diller-Odell High School,10,63
sch_df0388a7e0d42f1a,Wallace High School,10,57
sch_9bd8b230ff7369f2,Lawrence-Nelson High School,10,51
sch_1779fff9bd0d5b9a,Humphrey St. Francis High School,10,47
sch_51670e2cad82a032,High Plains High School,10,40
sch_4ee8dceed37ffb6e,Om Roncalli Cath,10,27
sch_d3f608cc84c8e48c,Hartington-Newcastle,10,24
sch_3f4b70ee7c587b45,Wahoo Track,10,21
sch_d07d79cf32abfbea,Bishop Heelan,10,18
sch_97c830a7915f7b5e,"CB, T Jefferson",10,18
sch_edfe9ffbb087c8e6,Kingsley-Pierson,10,18
